index,YEAR,CRUISE6,SEASON,ID,TOWDATE,STRATUM,STATION,BEGLAT,BEGLON,SETDEPTH,BOTTEMP,COMNAME,N_CAUGHT,KG_CAUGHT
33362,1982,198206,FALL,1.98E+17,10/8/82 7:33,1010,198,3939,7303,44,9.9,HADDOCK,0,0
33363,1982,198206,FALL,1.98E+17,10/10/82 9:37,1010,223,4030,7235,40,16,HADDOCK,0,0
33364,1982,198206,FALL,1.98E+17,10/9/82 5:49,1010,208,4013,7342,28,17.1,HADDOCK,0,0
33365,1982,198206,FALL,1.98E+17,10/8/82 22:19,1010,205,3959,7346,25,17.7,HADDOCK,0,0
33366,1982,198206,FALL,1.98E+17,10/9/82 8:16,1010,209,4011,7328,35,15.6,HADDOCK,0,0
33367,1982,198206,FALL,1.98E+17,10/8/82 8:47,1010,199,3943,7302,48,10,HADDOCK,0,0
33368,1982,198206,FALL,1.98E+17,10/8/82 5:56,1010,197,3935,7313,36,9.9,HADDOCK,0,0
33369,1982,198206,FALL,1.98E+17,10/8/82 1:16,1020,194,3927,7303,64,10.6,HADDOCK,0,0
33370,1982,198206,FALL,1.98E+17,10/6/82 10:23,1020,178,4005,7202,68,11,HADDOCK,0,0
33371,1982,198206,FALL,1.98E+17,10/7/82 9:07,1020,187,3934,7241,66,11.7,HADDOCK,0,0
33372,1982,198206,FALL,1.98E+17,10/6/82 21:11,1020,182,3953,7210,83,12.3,HADDOCK,0,0
33373,1982,198206,FALL,1.98E+17,10/7/82 11:32,1020,188,3920,7247,77,11.9,HADDOCK,0,0
33374,1982,198206,FALL,1.98E+17,10/6/82 18:41,1020,181,4005,7225,57,12,HADDOCK,0,0
33375,1982,198206,FALL,1.98E+17,10/6/82 22:38,1020,183,3947,7212,87,11.7,HADDOCK,0,0
33376,1982,198206,FALL,1.98E+17,10/6/82 7:55,1030,177,3950,7200,110,12.7,HADDOCK,0,0
33377,1982,198206,FALL,1.98E+17,10/7/82 0:58,1030,184,3941,7209,118,12.6,HADDOCK,0,0
33378,1982,198206,FALL,1.98E+17,10/7/82 1:33,1030,185,3935,7209,144,12.5,HADDOCK,0,0
33379,1982,198206,FALL,1.98E+17,10/6/82 5:59,1040,176,3942,7157,200,10.6,HADDOCK,0,0
33380,1982,198206,FALL,1.98E+17,10/6/82 3:55,1040,175,3950,7143,280,8.3,HADDOCK,0,0
33381,1985,198502,SPRING,1.99E+17,4/7/85 20:11,1330,341,4357,6627,72,,HADDOCK,0,0
33382,1985,198502,SPRING,1.99E+17,4/7/85 9:34,1330,337,4314,6622,74,,HADDOCK,0,0
33383,1985,198502,SPRING,1.99E+17,4/7/85 18:00,1330,340,4339,6624,75,3,HADDOCK,0,0
33384,1986,198603,SPRING,1.99E+17,4/23/86 9:10,1380,330,4315,6907,173,,HADDOCK,0,0
33385,1986,198603,SPRING,1.99E+17,4/24/86 22:28,1380,343,4316,6937,147,5.2,HADDOCK,0,0
33386,1986,198603,SPRING,1.99E+17,4/25/86 1:00,1380,344,4323,6936,172,,HADDOCK,0,0
33387,1986,198603,SPRING,1.99E+17,4/22/86 20:38,1390,326,4359,6825,96,5.3,HADDOCK,0,0
33388,1986,198603,SPRING,1.99E+17,4/22/86 1:14,1390,320,4419,6730,100,,HADDOCK,0,0
33389,1986,198603,SPRING,1.99E+17,4/22/86 3:41,1390,321,4415,6752,72,5.5,HADDOCK,0,0
33390,1986,198603,SPRING,1.99E+17,4/22/86 22:19,1390,327,4350,6827,41,,HADDOCK,0,0
33391,1986,198603,SPRING,1.99E+17,4/23/86 1:57,1390,328,4343,6858,86,5.5,HADDOCK,0,0
33392,1986,198603,SPRING,1.99E+17,4/25/86 7:33,1400,346,4317,7011,114,,HADDOCK,0,0
33393,1986,198603,SPRING,1.99E+17,4/25/86 4:38,1400,345,4332,6946,131,5.2,HADDOCK,0,0
33394,1986,198603,SPRING,1.99E+17,3/11/86 1:28,1610,72,3608,7509,34,,HADDOCK,0,0
33395,1986,198603,SPRING,1.99E+17,3/11/86 4:34,1610,74,3624,7516,37,7.4,HADDOCK,0,0
33396,1986,198603,SPRING,1.99E+17,3/11/86 2:29,1610,73,3612,7514,27,,HADDOCK,0,0
33397,1986,198603,SPRING,1.99E+17,3/10/86 13:50,1620,67,3539,7455,57,15,HADDOCK,0,0
33398,1986,198603,SPRING,1.99E+17,3/10/86 19:15,1620,70,3607,7449,109,,HADDOCK,0,0
33399,1986,198603,SPRING,1.99E+17,3/10/86 16:31,1630,69,3548,7452,153,,HADDOCK,0,0
33400,1986,198603,SPRING,1.99E+17,3/11/86 7:58,1630,75,3625,7446,178,,HADDOCK,0,0
33401,1986,198603,SPRING,1.99E+17,3/10/86 21:16,1640,71,3616,7446,413,18.2,HADDOCK,0,0
33402,1986,198603,SPRING,1.99E+17,3/10/86 15:21,1640,68,3547,7451,214,,HADDOCK,0,0
33403,1986,198603,SPRING,1.99E+17,3/11/86 18:20,1650,78,3644,7504,28,6.1,HADDOCK,0,0
33404,1986,198603,SPRING,1.99E+17,3/7/86 18:48,1650,36,3636,7531,22,4.7,HADDOCK,0,0
33405,1986,198603,SPRING,1.99E+17,3/7/86 6:29,1650,30,3708,7535,22,3.9,HADDOCK,0,0
33406,1986,198603,SPRING,1.99E+17,3/7/86 19:55,1650,37,3631,7526,22,,HADDOCK,0,0
33407,1986,198603,SPRING,1.99E+17,3/6/86 0:03,1650,16,3729,7455,39,6.7,HADDOCK,0,0
33408,1986,198603,SPRING,1.99E+17,3/6/86 18:02,1650,23,3711,7509,34,5,HADDOCK,0,0
33409,1986,198603,SPRING,1.99E+17,3/6/86 1:50,1650,17,3727,7443,62,,HADDOCK,0,0
33410,1985,198508,FALL,1.99E+17,10/9/85 20:35,3120,127,4033,7346,13,,HADDOCK,0,0
33411,1985,198508,FALL,1.99E+17,10/9/85 19:33,3130,126,4032,7341,16,,HADDOCK,0,0
33412,1985,198508,FALL,1.99E+17,10/8/85 0:09,3130,105,4010,7358,18,18.7,HADDOCK,0,0
33413,1985,198508,FALL,1.99E+17,10/8/85 2:53,3140,107,4020,7343,26,,HADDOCK,0,0
33414,1985,198508,FALL,1.99E+17,10/8/85 1:29,3140,106,4016,7352,26,,HADDOCK,0,0
33415,1985,198508,FALL,1.99E+17,10/7/85 19:47,3150,102,3945,7402,14,,HADDOCK,0,0
33416,1985,198508,FALL,1.99E+17,10/7/85 18:35,3160,101,3943,7403,14,,HADDOCK,0,0
33417,1985,198508,FALL,1.99E+17,10/25/85 4:09,3550,231,4055,6932,45,,HADDOCK,0,0
33418,1985,198508,FALL,1.99E+17,10/25/85 5:42,3550,232,4059,6934,43,,HADDOCK,0,0
33419,1985,198508,FALL,1.99E+17,10/25/85 7:17,3550,233,4100,6943,38,14.1,HADDOCK,0,0
33420,1985,198508,FALL,1.99E+17,11/12/85 18:40,3580,376,4146,7016,15,,HADDOCK,0,0
33421,1985,198508,FALL,1.99E+17,11/12/85 19:53,3590,377,4147,7021,23,,HADDOCK,0,0
33422,1985,198508,FALL,1.99E+17,11/12/85 21:34,3600,378,4153,7023,33,,HADDOCK,0,0
33423,1985,198508,FALL,1.99E+17,10/3/85 3:32,3440,39,3535,7513,30,24,HADDOCK,0,0
33424,1985,198508,FALL,1.99E+17,10/3/85 7:33,3440,41,3544,7524,18,,HADDOCK,0,0
33425,1985,198508,FALL,1.99E+17,10/15/85 17:53,3450,146,4124,7116,29,,HADDOCK,0,0
33426,1985,198508,FALL,1.99E+17,10/18/85 14:51,3460,174,4115,7045,26,,HADDOCK,0,0
33427,1985,198508,FALL,1.99E+17,10/25/85 16:42,3460,237,4056,7008,25,16.9,HADDOCK,0,0
33428,1985,198508,FALL,1.99E+17,10/25/85 9:18,3520,234,4051,6953,26,,HADDOCK,0,0
33429,1985,198508,FALL,1.99E+17,10/25/85 14:37,3520,236,4059,6955,32,,HADDOCK,0,0
33430,1985,198508,FALL,1.99E+17,10/25/85 12:34,3520,235,4056,6959,22,,HADDOCK,0,0
33431,1985,198508,FALL,1.99E+17,10/2/85 9:17,3380,31,3634,7540,21,22.6,HADDOCK,0,0
33432,1985,198508,FALL,1.99E+17,10/3/85 14:37,3390,44,3617,7546,15,,HADDOCK,0,0
33433,1985,198508,FALL,1.99E+17,10/3/85 16:08,3400,45,3628,7548,16,,HADDOCK,0,0
33434,1985,198502,SPRING,1.99E+17,4/10/85 22:50,1240,372,4209,6841,199,,HADDOCK,0,0
33435,1985,198502,SPRING,1.99E+17,4/11/85 1:10,1240,373,4207,6834,192,5.8,HADDOCK,0,0
33436,1985,198502,SPRING,1.99E+17,3/28/85 5:16,1260,269,4215,7007,81,,HADDOCK,0,0
33437,1985,198502,SPRING,1.99E+17,3/28/85 8:10,1260,271,4206,7020,60,,HADDOCK,0,0
33438,1985,198502,SPRING,1.99E+17,4/9/85 8:21,1270,355,4315,7010,123,,HADDOCK,0,0
33439,1985,198502,SPRING,1.99E+17,4/10/85 15:08,1280,369,4217,6954,193,5.5,HADDOCK,0,0
33440,1985,198502,SPRING,1.99E+17,4/11/85 12:07,1280,379,4237,6919,229,,HADDOCK,0,0
33441,1985,198502,SPRING,1.99E+17,4/11/85 7:07,1280,376,4230,6856,212,,HADDOCK,0,0
33442,1985,198502,SPRING,1.99E+17,4/12/85 22:12,1280,391,4221,6911,240,,HADDOCK,0,0
33443,1985,198502,SPRING,1.99E+17,4/10/85 18:24,1280,370,4208,6922,208,,HADDOCK,0,0
33444,1985,198502,SPRING,1.99E+17,4/12/85 18:02,1290,390,4243,6827,184,,HADDOCK,0,0
33445,1985,198502,SPRING,1.99E+17,2/28/85 7:50,1630,18,3622,7446,137,11.3,HADDOCK,0,0
33446,1985,198502,SPRING,1.99E+17,2/28/85 16:01,1640,22,3555,7450,200,,HADDOCK,0,0
33447,1985,198502,SPRING,1.99E+17,2/28/85 9:50,1640,19,3615,7447,278,,HADDOCK,0,0
33448,1985,198502,SPRING,1.99E+17,3/5/85 17:05,1650,85,3649,7525,25,,HADDOCK,0,0
33449,1986,198603,SPRING,1.99E+17,3/11/86 9:25,1660,76,3632,7447,80,,HADDOCK,0,0
33450,1986,198603,SPRING,1.99E+17,3/6/86 3:52,1660,18,3724,7434,83,11.6,HADDOCK,0,0
33451,1986,198603,SPRING,1.99E+17,3/6/86 11:31,1660,21,3659,7438,81,,HADDOCK,0,0
33452,1986,198603,SPRING,1.99E+17,3/6/86 14:16,1660,22,3657,7437,96,10.7,HADDOCK,0,0
33453,1986,198603,SPRING,1.99E+17,3/6/86 5:28,1670,19,3728,7425,102,,HADDOCK,0,0
33454,1986,198603,SPRING,1.99E+17,3/6/86 9:41,1680,20,3705,7430,389,,HADDOCK,0,0
33455,1986,198603,SPRING,1.99E+17,3/11/86 12:27,1680,77,3654,7438,164,,HADDOCK,0,0
33456,1986,198603,SPRING,1.99E+17,3/4/86 21:45,1690,6,3831,7353,54,,HADDOCK,0,0
33457,1986,198603,SPRING,1.99E+17,3/13/86 8:19,1690,84,3801,7449,27,5.2,HADDOCK,0,0
33458,1986,198603,SPRING,1.99E+17,3/5/86 3:28,1690,8,3824,7425,37,7,HADDOCK,0,0
33459,1986,198603,SPRING,1.99E+17,3/5/86 0:32,1690,7,3834,7409,53,7.4,HADDOCK,0,0
33460,1986,198603,SPRING,1.99E+17,3/5/86 20:32,1690,15,3747,7445,42,8.7,HADDOCK,0,0
33461,1986,198603,SPRING,1.99E+17,3/13/86 9:43,1690,85,3808,7452,19,4.7,HADDOCK,0,0
33462,1986,198603,SPRING,1.99E+17,3/5/86 17:26,1700,13,3742,7424,68,9.5,HADDOCK,0,0
33463,1986,198603,SPRING,1.99E+17,3/5/86 18:53,1700,14,3742,7436,60,,HADDOCK,0,0
33464,1986,198603,SPRING,1.99E+17,3/4/86 20:32,1700,5,3827,7355,62,,HADDOCK,0,0
33465,1986,198603,SPRING,1.99E+17,3/5/86 6:34,1700,9,3822,7359,63,8.4,HADDOCK,0,0
33466,1986,198603,SPRING,1.99E+17,3/4/86 16:26,1710,4,3826,7325,124,12.7,HADDOCK,0,0
33467,1986,198603,SPRING,1.99E+17,3/5/86 12:21,1710,11,3756,7402,137,,HADDOCK,0,0
33468,1986,198603,SPRING,1.99E+17,3/5/86 10:16,1720,10,3801,7349,278,9.9,HADDOCK,0,0
33469,1986,198603,SPRING,1.99E+17,3/5/86 15:21,1720,12,3740,7413,202,12.4,HADDOCK,0,0
33470,1986,198603,SPRING,1.99E+17,3/15/86 0:11,1730,107,3910,7327,53,7.3,HADDOCK,0,0
33471,1986,198603,SPRING,1.99E+17,3/14/86 19:33,1730,105,3916,7347,41,5.6,HADDOCK,0,0
33472,1986,198603,SPRING,1.99E+17,3/30/86 10:59,1730,169,3929,7322,38,6.3,HADDOCK,0,0
33473,1986,198603,SPRING,1.99E+17,3/14/86 21:16,1730,106,3918,7339,44,,HADDOCK,0,0
33474,1986,198603,SPRING,1.99E+17,3/15/86 1:30,1730,108,3913,7323,50,,HADDOCK,0,0
33475,1986,198603,SPRING,1.99E+17,3/16/86 6:28,1740,117,3911,7250,88,9.8,HADDOCK,0,0
33476,1986,198603,SPRING,1.99E+17,3/15/86 14:37,1740,109,3921,7305,63,,HADDOCK,0,0
33477,1986,198603,SPRING,1.99E+17,3/30/86 12:43,1740,170,3928,7307,64,,HADDOCK,0,0
33478,1985,198508,FALL,1.99E+17,10/3/85 13:00,3400,43,3614,7544,17,23,HADDOCK,0,0
33479,1985,198508,FALL,1.99E+17,10/2/85 13:34,3410,32,3607,7530,27,,HADDOCK,0,0
33480,1985,198508,FALL,1.99E+17,10/2/85 15:41,3410,33,3554,7521,17,22.7,HADDOCK,0,0
33481,1985,198508,FALL,1.99E+17,10/3/85 9:36,3420,42,3546,7528,18,,HADDOCK,0,0
33482,1985,198508,FALL,1.99E+17,10/3/85 1:11,3430,38,3520,7522,23,24.5,HADDOCK,0,0
33483,1985,198508,FALL,1.99E+17,10/3/85 5:07,3430,40,3538,7526,18,,HADDOCK,0,0
33484,1985,198508,FALL,1.99E+17,10/3/85 22:51,3330,48,3715,7541,12,,HADDOCK,0,0
33485,1985,198508,FALL,1.99E+17,10/4/85 0:26,3340,49,3721,7534,14,,HADDOCK,0,0
33486,1985,198508,FALL,1.99E+17,10/4/85 1:27,3340,50,3724,7530,19,,HADDOCK,0,0
33487,1985,198508,FALL,1.99E+17,10/4/85 5:21,3350,53,3725,7525,25,,HADDOCK,0,0
33488,1985,198508,FALL,1.99E+17,10/4/85 2:25,3350,51,3721,7528,25,,HADDOCK,0,0
33489,1985,198508,FALL,1.99E+17,9/14/85 20:56,3360,17,3651,7558,10,22.6,HADDOCK,0,0
33490,1985,198508,FALL,1.99E+17,10/3/85 21:33,3370,47,3707,7539,17,,HADDOCK,0,0
33491,1985,198508,FALL,1.99E+17,9/11/85 10:35,1670,12,3656,7438,152,,HADDOCK,0,0
33492,1985,198508,FALL,1.99E+17,10/9/85 6:53,1020,119,4011,7224,66,,HADDOCK,0,0
33493,1985,198508,FALL,1.99E+17,10/6/85 22:23,1040,89,3910,7234,197,11.6,HADDOCK,0,0
33494,1985,198508,FALL,1.99E+17,10/8/85 23:04,1030,115,3954,7149,150,,HADDOCK,0,0
33495,1985,198508,FALL,1.99E+17,10/9/85 0:36,1030,116,3951,7200,114,,HADDOCK,0,0
33496,1985,198508,FALL,1.99E+17,10/15/85 20:06,1050,147,4114,7103,42,,HADDOCK,0,0
33497,1985,198508,FALL,1.99E+17,10/8/85 18:21,1030,113,3937,7218,116,,HADDOCK,0,0
33498,1985,198508,FALL,1.99E+17,10/18/85 8:15,1050,171,4054,7106,52,,HADDOCK,0,0
33499,1985,198508,FALL,1.99E+17,10/8/85 16:10,1040,112,3922,7214,304,10.7,HADDOCK,0,0
33500,1985,198508,FALL,1.99E+17,10/16/85 3:39,1050,150,4045,7151,48,,HADDOCK,0,0
33501,1985,198508,FALL,1.99E+17,10/18/85 6:12,1060,170,4038,7109,63,13.2,HADDOCK,0,0
33502,1985,198508,FALL,1.99E+17,10/16/85 16:04,1060,156,4015,7121,88,,HADDOCK,0,0
33503,1985,198508,FALL,1.99E+17,10/16/85 6:00,1060,151,4029,7149,71,13.8,HADDOCK,0,0
33504,1985,198508,FALL,1.99E+17,10/16/85 10:29,1060,153,4021,7149,75,,HADDOCK,0,0
33505,1985,198502,SPRING,1.99E+17,2/28/85 0:36,1650,14,3641,7454,34,9.4,HADDOCK,0,0
33506,1985,198502,SPRING,1.99E+17,3/8/85 10:12,1650,102,3754,7502,23,,HADDOCK,0,0
33507,1985,198502,SPRING,1.99E+17,3/5/85 14:58,1650,84,3634,7530,21,,HADDOCK,0,0
33508,1985,198502,SPRING,1.99E+17,3/5/85 19:40,1650,86,3659,7505,42,,HADDOCK,0,0
33509,1985,198502,SPRING,1.99E+17,3/8/85 2:00,1650,96,3737,7513,24,,HADDOCK,0,0
33510,1985,198502,SPRING,1.99E+17,3/5/85 22:25,1650,87,3719,7508,29,,HADDOCK,0,0
33511,1985,198502,SPRING,1.99E+17,2/28/85 2:33,1660,15,3642,7447,64,,HADDOCK,0,0
33512,1985,198502,SPRING,1.99E+17,2/27/85 11:25,1660,9,3737,7433,54,,HADDOCK,0,0
33513,1985,198502,SPRING,1.99E+17,2/27/85 17:31,1660,12,3724,7439,59,,HADDOCK,0,0
33514,1985,198502,SPRING,1.99E+17,2/27/85 13:22,1660,10,3733,7422,103,,HADDOCK,0,0
33515,1985,198502,SPRING,1.99E+17,2/28/85 4:22,1670,16,3641,7442,140,,HADDOCK,0,0
33516,1985,198502,SPRING,1.99E+17,2/27/85 20:50,1680,13,3704,7440,274,,HADDOCK,0,0
33517,1985,198502,SPRING,1.99E+17,2/27/85 15:12,1680,11,3729,7421,284,11.3,HADDOCK,0,0
33518,1985,198502,SPRING,1.99E+17,3/10/85 2:44,1690,128,3840,7346,56,6.8,HADDOCK,0,0
33519,1985,198502,SPRING,1.99E+17,3/9/85 22:02,1690,126,3825,7428,37,6.4,HADDOCK,0,0
33520,1985,198502,SPRING,1.99E+17,4/5/85 12:49,1290,318,4228,6617,249,,HADDOCK,0,0
33521,1985,198502,SPRING,1.99E+17,4/5/85 5:19,1290,315,4238,6717,265,7.7,HADDOCK,0,0
33522,1985,198502,SPRING,1.99E+17,4/4/85 21:14,1300,312,4225,6646,353,7.3,HADDOCK,0,0
33523,1985,198502,SPRING,1.99E+17,4/5/85 3:39,1300,314,4235,6715,298,,HADDOCK,0,0
33524,1985,198502,SPRING,1.99E+17,4/5/85 2:13,1300,313,4226,6716,348,,HADDOCK,0,0
33525,1986,198603,SPRING,1.99E+17,3/4/86 11:24,1740,1,3847,7304,121,,HADDOCK,0,0
33526,1986,198603,SPRING,1.99E+17,3/4/86 12:39,1750,2,3843,7306,142,,HADDOCK,0,0
33527,1986,198603,SPRING,1.99E+17,3/16/86 9:44,1750,119,3904,7249,115,,HADDOCK,0,0
33528,1986,198603,SPRING,1.99E+17,3/4/86 14:41,1760,3,3831,7317,260,,HADDOCK,0,0
33529,1986,198603,SPRING,1.99E+17,3/16/86 8:25,1760,118,3903,7244,213,10.2,HADDOCK,0,0
33530,1986,198603,SPRING,1.99E+17,3/27/86 8:49,3010,129,4102,7146,20,,HADDOCK,0,0
33531,1986,198603,SPRING,1.99E+17,3/27/86 10:30,3020,130,4057,7158,28,,HADDOCK,0,0
33532,1986,198603,SPRING,1.99E+17,3/27/86 7:35,3020,128,4103,7142,39,4.5,HADDOCK,0,0
33533,1986,198603,SPRING,1.99E+17,3/27/86 21:11,3040,136,4054,7212,20,4.5,HADDOCK,0,0
33534,1986,198603,SPRING,1.99E+17,3/27/86 22:24,3040,137,4051,7219,20,,HADDOCK,0,0
33535,1986,198603,SPRING,1.99E+17,3/28/86 0:06,3050,139,4049,7224,26,,HADDOCK,0,0
33536,1986,198603,SPRING,1.99E+17,3/27/86 19:53,3050,135,4052,7214,28,,HADDOCK,0,0
33537,1986,198603,SPRING,1.99E+17,3/27/86 23:18,3050,138,4050,7223,20,,HADDOCK,0,0
33538,1986,198603,SPRING,1.99E+17,3/28/86 18:43,3060,149,4042,7256,15,,HADDOCK,0,0
33539,1986,198603,SPRING,1.99E+17,3/28/86 20:17,3070,150,4038,7307,18,,HADDOCK,0,0
33540,1986,198603,SPRING,1.99E+17,3/28/86 2:41,3080,141,4047,7233,23,4.9,HADDOCK,0,0
33541,1986,198603,SPRING,1.99E+17,3/28/86 17:28,3080,148,4042,7247,27,,HADDOCK,0,0
33542,1986,198603,SPRING,1.99E+17,3/28/86 1:13,3080,140,4049,7226,26,,HADDOCK,0,0
33543,1986,198603,SPRING,1.99E+17,3/29/86 13:22,3090,158,4033,7333,15,,HADDOCK,0,0
33544,1986,198603,SPRING,1.99E+17,3/28/86 23:10,3100,152,4033,7324,15,,HADDOCK,0,0
33545,1986,198603,SPRING,1.99E+17,3/29/86 10:13,3110,156,4019,7338,27,4.8,HADDOCK,0,0
33546,1986,198603,SPRING,1.99E+17,3/29/86 0:27,3110,153,4031,7326,22,,HADDOCK,0,0
33547,1986,198603,SPRING,1.99E+17,3/28/86 21:32,3110,151,4035,7313,22,5,HADDOCK,0,0
33548,1986,198603,SPRING,1.99E+17,3/29/86 20:39,3130,162,4015,7356,20,,HADDOCK,0,0
33549,1986,198603,SPRING,1.99E+17,3/29/86 16:47,3130,159,4024,7356,15,5,HADDOCK,0,0
33550,1986,198603,SPRING,1.99E+17,3/29/86 19:06,3140,161,4018,7352,25,,HADDOCK,0,0
33551,1986,198603,SPRING,1.99E+17,3/29/86 11:42,3140,157,4023,7341,23,,HADDOCK,0,0
33552,1986,198603,SPRING,1.99E+17,3/29/86 17:58,3140,160,4020,7355,20,,HADDOCK,0,0
33553,1986,198603,SPRING,1.99E+17,3/30/86 2:05,3160,165,3953,7401,19,5.2,HADDOCK,0,0
33554,1986,198603,SPRING,1.99E+17,3/29/86 22:00,3160,163,4007,7357,20,,HADDOCK,0,0
33555,1985,198508,FALL,1.99E+17,10/16/85 12:40,1060,154,4021,7127,78,,HADDOCK,0,0
33556,1985,198508,FALL,1.99E+17,10/18/85 2:45,1060,169,4032,7046,72,13.3,HADDOCK,0,0
33557,1985,198508,FALL,1.99E+17,10/16/85 14:14,1060,155,4026,7117,77,,HADDOCK,0,0
33558,1985,198508,FALL,1.99E+17,10/16/85 17:40,1060,157,4007,7124,90,,HADDOCK,0,0
33559,1985,198508,FALL,1.99E+17,10/17/85 1:19,1070,160,4015,7048,122,,HADDOCK,0,0
33560,1985,198508,FALL,1.99E+17,10/16/85 21:40,1070,159,4007,7109,154,12.5,HADDOCK,0,0
33561,1985,198508,FALL,1.99E+17,10/17/85 11:58,1070,163,4010,7034,119,13.7,HADDOCK,0,0
33562,1985,198508,FALL,1.99E+17,10/17/85 9:14,1080,162,3957,7041,334,,HADDOCK,0,0
33563,1985,198508,FALL,1.99E+17,10/17/85 6:12,1080,161,4000,7058,302,,HADDOCK,0,0
33564,1985,198508,FALL,1.99E+17,10/18/85 20:01,1090,177,4105,7022,39,,HADDOCK,0,0
33565,1985,198508,FALL,1.99E+17,11/12/85 22:46,3600,379,4154,7017,33,10.5,HADDOCK,0,0
33566,1985,198508,FALL,1.99E+17,11/13/85 3:32,3610,381,4207,7009,49,,HADDOCK,0,0
33567,1985,198508,FALL,1.99E+17,11/13/85 18:52,3640,390,4218,7045,31,10.2,HADDOCK,0,0
33568,1985,198508,FALL,1.99E+17,11/13/85 17:38,3650,389,4217,7040,30,,HADDOCK,0,0
33569,1985,198508,FALL,1.99E+17,11/13/85 20:18,3650,391,4225,7049,33,,HADDOCK,0,0
33570,1985,198508,FALL,1.99E+17,11/13/85 16:00,3660,388,4215,7033,56,,HADDOCK,0,0
33571,1985,198508,FALL,1.99E+17,11/15/85 12:38,3660,405,4245,7039,48,,HADDOCK,0,0
33572,1985,198508,FALL,1.99E+17,10/24/85 14:37,1160,294,4120,6659,66,,HADDOCK,0,0
33573,1985,198508,FALL,1.99E+17,10/8/85 7:05,1010,109,3951,7330,36,14.5,HADDOCK,0,0
33574,1985,198508,FALL,1.99E+17,11/6/85 19:15,1390,366,4347,6835,101,9.6,HADDOCK,0,0
33575,1985,198502,SPRING,1.99E+17,3/21/85 8:33,1110,207,4005,7010,195,,HADDOCK,0,0
33576,1985,198502,SPRING,1.99E+17,3/21/85 4:23,1110,205,4008,7027,120,,HADDOCK,0,0
33577,1985,198502,SPRING,1.99E+17,3/21/85 11:06,1110,208,4007,7003,128,12,HADDOCK,0,0
33578,1985,198502,SPRING,1.99E+17,3/21/85 12:59,1110,209,4008,7011,119,,HADDOCK,0,0
33579,1985,198502,SPRING,1.99E+17,3/23/85 21:49,1120,232,4003,6906,190,11.9,HADDOCK,0,0
33580,1985,198502,SPRING,1.99E+17,3/21/85 5:49,1120,206,4003,7026,215,,HADDOCK,0,0
33581,1985,198502,SPRING,1.99E+17,3/24/85 12:05,1130,237,4039,6836,57,,HADDOCK,0,0
33582,1985,198502,SPRING,1.99E+17,3/24/85 22:28,1130,242,4040,6734,90,,HADDOCK,0,0
33583,1985,198502,SPRING,1.99E+17,3/24/85 21:27,1130,241,4044,6737,82,5.2,HADDOCK,0,0
33584,1985,198502,SPRING,1.99E+17,3/24/85 15:02,1130,239,4038,6822,77,,HADDOCK,0,0
33585,1985,198502,SPRING,1.99E+17,3/20/85 19:18,1080,200,3959,7110,322,,HADDOCK,0,0
33586,1985,198502,SPRING,1.99E+17,3/22/85 16:50,1090,218,4055,7012,30,,HADDOCK,0,0
33587,1985,198502,SPRING,1.99E+17,3/22/85 21:30,1090,220,4054,6936,42,,HADDOCK,0,0
33588,1985,198502,SPRING,1.99E+17,3/22/85 13:26,1090,216,4107,7026,38,,HADDOCK,0,0
33589,1985,198502,SPRING,1.99E+17,3/22/85 0:36,1090,212,4057,7035,53,3.3,HADDOCK,0,0
33590,1985,198502,SPRING,1.99E+17,3/21/85 16:04,1100,210,4020,7031,95,8.2,HADDOCK,0,0
33591,1985,198502,SPRING,1.99E+17,3/23/85 13:17,1100,229,4029,6918,73,5.5,HADDOCK,0,0
33592,1985,198502,SPRING,1.99E+17,3/23/85 17:33,1100,231,4019,6939,76,,HADDOCK,0,0
33593,1985,198502,SPRING,1.99E+17,3/24/85 1:01,1100,233,4019,6856,93,,HADDOCK,0,0
33594,1985,198502,SPRING,1.99E+17,4/9/85 9:50,1400,356,4317,7013,103,,HADDOCK,0,0
33595,1985,198508,FALL,1.99E+17,11/14/85 17:25,1390,398,4345,6853,59,7.6,HADDOCK,0,0
33596,1985,198508,FALL,1.99E+17,11/6/85 13:57,1390,364,4406,6801,99,10.1,HADDOCK,0,0
33597,1985,198508,FALL,1.99E+17,11/6/85 21:24,1390,367,4346,6845,95,,HADDOCK,0,0
33598,1985,198508,FALL,1.99E+17,11/15/85 3:25,1400,401,4318,7010,115,,HADDOCK,0,0
33599,1985,198508,FALL,1.99E+17,11/15/85 11:09,1400,404,4245,7034,85,,HADDOCK,0,0
33600,1985,198508,FALL,1.99E+17,11/15/85 8:33,1400,403,4257,7024,119,,HADDOCK,0,0
33601,1985,198508,FALL,1.99E+17,9/11/85 17:55,1610,15,3613,7457,41,14.5,HADDOCK,0,0
33602,1985,198508,FALL,1.99E+17,10/2/85 16:58,1610,34,3541,7506,36,,HADDOCK,0,0
33603,1985,198508,FALL,1.99E+17,10/2/85 22:24,1610,37,3531,7501,40,,HADDOCK,0,0
33604,1985,198508,FALL,1.99E+17,9/15/85 6:54,1620,20,3557,7451,96,,HADDOCK,0,0
33605,1985,198508,FALL,1.99E+17,10/2/85 18:16,1620,35,3544,7456,58,,HADDOCK,0,0
33606,1985,198508,FALL,1.99E+17,9/11/85 20:11,1630,16,3605,7447,145,,HADDOCK,0,0
